store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,forecasted_daily_demand,sku_name,category,subcategory,brand,unit_price,cost_price,store_name,city,store_type,forecast_7d_demand,forecast_14d_demand,forecast_30d_demand,days_of_supply,days_since_last_restock,inventory_value_cost,inventory_value_retail,risk_status,risk_priority,risk_reason,recommended_action,is_gt_stockout,is_gt_slowmover
ST23,SKU01751,0,50,15,2025-10-09T00:00:00.000,1.9010793409523141,SmartBuy Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,SmartBuy,459.81,304.45,Sukkur Convenience Store #23,Sukkur,Convenience Store,13.307555386666198,26.615110773332397,57.03238022856942,0.0,83,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST21,SKU01153,0,22,10,2025-09-18T00:00:00.000,1.8935548693225108,GreenValley Mobile Accessories 1kg,Electronics & Accessories,Mobile Accessories,GreenValley,897.4,608.31,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.254884085257576,26.50976817051515,56.806646079675325,0.0,104,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST21,SKU03139,94,24,7,2025-07-15T00:00:00.000,1.8816654718800827,TrueTaste Chocolates 2L,Snacks & Confectionery,Chocolates,TrueTaste,39.88,29.62,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.171658303160578,26.343316606321157,56.44996415640248,49.95574474036507,169,2784.28,3748.7200000000003,HIGH_OVERSTOCK,5,Excess inventory (50 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST02,SKU00645,408,69,34,2025-07-15T00:00:00.000,0.1,FreshFarm Surface Cleaners 500g,Home Care,Surface Cleaners,FreshFarm,292.66,191.28,Islamabad Express Store #02,Islamabad,Express Store,0.7000000000000001,1.4000000000000001,3.0,4080.0,169,78042.24,119405.28000000001,CRITICAL_OVERSTOCK,4,Excess stock (408 units = 4080 days supply); stale restock (169 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST12,SKU04073,183,53,20,2025-06-23T00:00:00.000,1.8811942447156045,ValueChoice Women's Wear 1kg,Apparel & Footwear,Women's Wear,ValueChoice,514.74,392.24,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,97.27863059014706,191,71779.92,94197.42,HIGH_OVERSTOCK,5,Excess inventory (97 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST22,SKU04532,302,92,31,2025-07-24T00:00:00.000,0.1,ValueChoice Candy 2L,Snacks & Confectionery,Candy,ValueChoice,89.87,66.09,Islamabad Hypermarket #22,Islamabad,Hypermarket,0.7000000000000001,1.4000000000000001,3.0,3020.0,160,19959.18,27140.74,CRITICAL_OVERSTOCK,4,Excess stock (302 units = 3020 days supply); stale restock (160 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST24,SKU00929,0,49,14,2025-09-06T00:00:00.000,1.8900330448446052,TrueTaste Surface Cleaners 1kg,Home Care,Surface Cleaners,TrueTaste,158.05,125.47,Gujranwala Convenience Store #24,Gujranwala,Convenience Store,13.230231313912237,26.460462627824473,56.70099134533815,0.0,116,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST10,SKU01031,388,79,29,2025-07-28T00:00:00.000,1.8816654718800827,PrimeCare First Aid 500g,Health & Wellness,First Aid,PrimeCare,668.1,419.47,Rawalpindi Convenience Store #10,Rawalpindi,Convenience Store,13.171658303160578,26.343316606321157,56.44996415640248,206.20030807725158,156,162754.36000000002,259222.80000000002,CRITICAL_OVERSTOCK,4,Excess stock (388 units = 206 days supply); stale restock (156 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST22,SKU00331,92,30,8,2025-08-24T00:00:00.000,1.8833394475341698,FreshFarm Yogurt 2L,Dairy & Bakery,Yogurt,FreshFarm,150.41,107.74,Islamabad Hypermarket #22,Islamabad,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,48.8493989336093,129,9912.08,13837.72,HIGH_OVERSTOCK,5,Excess inventory (49 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST03,SKU02038,129,28,6,2025-08-14T00:00:00.000,1.8798979462629979,NutriPlus Milk 500ml,Dairy & Bakery,Milk,NutriPlus,83.56,56.9,Sialkot Supermarket #03,Sialkot,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,68.62074627850723,139,7340.099999999999,10779.24,HIGH_OVERSTOCK,5,Excess inventory (69 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST18,SKU00855,278,64,15,2025-05-31T00:00:00.000,1.8798979462629979,NutriPlus Bottled Water Family Pack,Beverages,Bottled Water,NutriPlus,141.42,105.98,Karachi Supermarket #18,Karachi,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,147.8803679490311,214,29462.440000000002,39314.759999999995,CRITICAL_OVERSTOCK,4,Excess stock (278 units = 148 days supply); stale restock (214 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST08,SKU00167,138,25,10,2025-05-28T00:00:00.000,1.8816654718800827,ZestyCo Batteries 500g,Electronics & Accessories,Batteries,ZestyCo,2596.95,1652.67,Quetta Supermarket #08,Quetta,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,73.33928483159978,217,228068.46000000002,358379.1,HIGH_OVERSTOCK,5,Excess inventory (73 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST06,SKU03504,374,92,24,2025-08-11T00:00:00.000,1.8887040797273587,NovaFresh Frozen Vegetables 1L,Frozen Foods,Frozen Vegetables,NovaFresh,847.78,576.1,Sukkur Hypermarket #06,Sukkur,Hypermarket,13.220928558091511,26.441857116183023,56.66112239182076,198.0193742441581,142,215461.4,317069.72,CRITICAL_OVERSTOCK,4,Excess stock (374 units = 198 days supply); stale restock (142 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST25,SKU01568,252,42,11,2025-05-08T00:00:00.000,1.8731559835860376,ValueChoice Bath & Body Large,Personal Care,Bath & Body,ValueChoice,363.73,231.36,Quetta Convenience Store #25,Quetta,Convenience Store,13.112091885102263,26.224183770204526,56.19467950758113,134.53230921941807,237,58302.72,91659.96,CRITICAL_OVERSTOCK,4,Excess stock (252 units = 135 days supply); stale restock (237 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST04,SKU00691,241,48,16,2025-05-21T00:00:00.000,1.8811942447156045,CityFresh Eggs 2L,Dairy & Bakery,Eggs,CityFresh,368.73,222.67,Multan Supermarket #04,Multan,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,128.11010913784395,224,53663.469999999994,88863.93000000001,CRITICAL_OVERSTOCK,4,Excess stock (241 units = 128 days supply); stale restock (224 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST23,SKU04905,314,55,17,2025-08-30T00:00:00.000,1.8811942447156045,PureLife Cooking Oil 500g,Grocery,Cooking Oil,PureLife,117.04,74.42,Sukkur Convenience Store #23,Sukkur,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,166.91524593063485,123,23367.88,36750.560000000005,CRITICAL_OVERSTOCK,4,Excess stock (314 units = 167 days supply); stale restock (123 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST19,SKU03968,446,87,30,2025-07-10T00:00:00.000,0.1,EliteHome Soft Drinks 1L,Beverages,Soft Drinks,EliteHome,119.45,93.93,Sialkot Convenience Store #19,Sialkot,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,4460.0,174,41892.780000000006,53274.700000000004,CRITICAL_OVERSTOCK,4,Excess stock (446 units = 4460 days supply); stale restock (174 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST03,SKU00991,203,36,15,2025-06-28T00:00:00.000,0.1,PurePlus Cookware 100g,Home & Kitchen,Cookware,PurePlus,226.46,127.96,Sialkot Supermarket #03,Sialkot,Supermarket,0.7000000000000001,1.4000000000000001,3.0,2030.0,186,25975.879999999997,45971.380000000005,CRITICAL_OVERSTOCK,4,Excess stock (203 units = 2030 days supply); stale restock (186 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST20,SKU04607,254,43,17,2025-08-24T00:00:00.000,0.1,PrimeCare Frozen Meat 1L,Frozen Foods,Frozen Meat,PrimeCare,407.99,247.04,Multan Hypermarket #20,Multan,Hypermarket,0.7000000000000001,1.4000000000000001,3.0,2540.0,129,62748.159999999996,103629.46,CRITICAL_OVERSTOCK,4,Excess stock (254 units = 2540 days supply); stale restock (129 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST15,SKU00062,0,22,5,2025-08-16T00:00:00.000,1.898749285165154,EverydayPlus Mobile Accessories Family Pack,Electronics & Accessories,Mobile Accessories,EverydayPlus,499.45,291.09,Islamabad Convenience Store #15,Islamabad,Convenience Store,13.291244996156077,26.582489992312155,56.96247855495462,0.0,137,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST21,SKU01274,0,99,38,2025-09-19T00:00:00.000,1.8919705076412352,ValueChoice Small Appliances Family Pack,Electronics & Accessories,Small Appliances,ValueChoice,558.36,313.23,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.243793553488647,26.487587106977294,56.759115229237054,0.0,103,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST21,SKU01045,0,82,29,2025-09-27T00:00:00.000,3.7951290420990302,PurePlus Frozen Meat Medium,Frozen Foods,Frozen Meat,PurePlus,451.29,256.12,Peshawar Hypermarket #21,Peshawar,Hypermarket,26.56590329469321,53.13180658938642,113.85387126297091,0.0,95,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (3.8 units/day).,Emergency Expedited Replenishment PO,false,false
ST12,SKU04194,239,49,24,2025-06-30T00:00:00.000,1.8811942447156045,ValueChoice Cheese Family Pack,Dairy & Bakery,Cheese,ValueChoice,201.25,133.83,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,127.04695470516474,184,31985.370000000003,48098.75,CRITICAL_OVERSTOCK,4,Excess stock (239 units = 127 days supply); stale restock (184 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST19,SKU00935,399,84,19,2025-07-29T00:00:00.000,0.1,NovaFresh Namkeen 2L,Snacks & Confectionery,Namkeen,NovaFresh,108.32,77.98,Sialkot Convenience Store #19,Sialkot,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,3990.0,155,31114.02,43219.68,CRITICAL_OVERSTOCK,4,Excess stock (399 units = 3990 days supply); stale restock (155 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST29,SKU03609,310,59,27,2025-08-11T00:00:00.000,0.1,CityFresh Pulses & Lentils 250g,Grocery,Pulses & Lentils,CityFresh,139.89,90.5,Karachi Hypermarket #29,Karachi,Hypermarket,0.7000000000000001,1.4000000000000001,3.0,3100.0,142,28055.0,43365.899999999994,CRITICAL_OVERSTOCK,4,Excess stock (310 units = 3100 days supply); stale restock (142 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST17,SKU02094,315,53,15,2025-06-10T00:00:00.000,1.8833394475341698,CleanWave Juices Pack of 6,Beverages,Juices,CleanWave,242.58,192.47,Faisalabad Supermarket #17,Faisalabad,Supermarket,13.18337613273919,26.36675226547838,56.500183426025096,167.25609417485794,204,60628.05,76412.7,CRITICAL_OVERSTOCK,4,Excess stock (315 units = 167 days supply); stale restock (204 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST08,SKU02503,0,35,10,2025-08-19T00:00:00.000,1.898749285165154,PremiumSelect Notebooks 100g,Stationery & Office,Notebooks,PremiumSelect,280.9,220.49,Quetta Supermarket #08,Quetta,Supermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,134,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST08,SKU04489,0,70,22,2025-10-09T00:00:00.000,1.898749285165154,PureLife OTC Medicine 250g,Health & Wellness,OTC Medicine,PureLife,251.01,200.07,Quetta Supermarket #08,Quetta,Supermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,83,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST11,SKU01754,159,35,17,2025-07-01T00:00:00.000,1.8816654718800827,EverydayPlus Chocolates 250g,Snacks & Confectionery,Chocolates,EverydayPlus,85.71,51.7,Islamabad Supermarket #11,Islamabad,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,84.49961078423453,183,8220.300000000001,13627.89,HIGH_OVERSTOCK,5,Excess inventory (84 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST26,SKU03311,139,25,12,2025-05-19T00:00:00.000,0.1,QuickBite Bath & Body Large,Personal Care,Bath & Body,QuickBite,320.36,224.64,Lahore Convenience Store #26,Lahore,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1390.0,226,31224.96,44530.04,CRITICAL_OVERSTOCK,4,Excess stock (139 units = 1390 days supply); stale restock (226 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST14,SKU03257,393,68,25,2025-05-16T00:00:00.000,1.8811942447156045,PurePlus Skin Care 2kg,Personal Care,Skin Care,PurePlus,358.81,227.1,Sialkot Supermarket #14,Sialkot,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,208.90984602146335,229,89250.3,141012.33,CRITICAL_OVERSTOCK,4,Excess stock (393 units = 209 days supply); stale restock (229 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST05,SKU02205,174,43,15,2025-06-03T00:00:00.000,1.8811942447156045,EliteHome Yogurt 1kg,Dairy & Bakery,Yogurt,EliteHome,65.71,47.02,Karachi Supermarket #05,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,92.49443564309065,211,8181.4800000000005,11433.539999999999,HIGH_OVERSTOCK,5,Excess inventory (92 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST05,SKU04191,0,69,20,2025-09-27T00:00:00.000,1.859311931893919,HomeStyle Spices & Seasoning 2L,Grocery,Spices & Seasoning,HomeStyle,106.7,80.76,Karachi Supermarket #05,Karachi,Supermarket,13.015183523257434,26.03036704651487,55.77935795681757,0.0,95,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST19,SKU01874,166,40,13,2025-05-18T00:00:00.000,0.1,SparkleClean OTC Medicine 1L,Health & Wellness,OTC Medicine,SparkleClean,409.33,243.42,Sialkot Convenience Store #19,Sialkot,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1660.0,227,40407.72,67948.78,CRITICAL_OVERSTOCK,4,Excess stock (166 units = 1660 days supply); stale restock (227 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST03,SKU01112,258,48,23,2025-08-29T00:00:00.000,1.8798979462629979,PrimeCare Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,PrimeCare,148.59,94.42,Sialkot Supermarket #03,Sialkot,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,137.24149255701445,124,24360.36,38336.22,CRITICAL_OVERSTOCK,4,Excess stock (258 units = 137 days supply); stale restock (124 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST01,SKU02500,100,24,7,2025-07-11T00:00:00.000,0.1,EliteHome Eggs Large,Dairy & Bakery,Eggs,EliteHome,204.09,112.45,Quetta Convenience Store #01,Quetta,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1000.0,173,11245.0,20409.0,CRITICAL_OVERSTOCK,4,Excess stock (100 units = 1000 days supply); stale restock (173 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST01,SKU00285,0,60,19,2025-10-08T00:00:00.000,1.9875655077819645,NutriPlus Surface Cleaners 1kg,Home Care,Surface Cleaners,NutriPlus,505.67,387.2,Quetta Convenience Store #01,Quetta,Convenience Store,13.912958554473752,27.825917108947504,59.62696523345893,0.0,84,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (2.0 units/day).,Emergency Expedited Replenishment PO,true,false
ST04,SKU03966,369,81,33,2025-08-25T00:00:00.000,1.9057681281399041,UrbanBite Air Fresheners Pack of 6,Home Care,Air Fresheners,UrbanBite,367.96,204.45,Multan Supermarket #04,Multan,Supermarket,13.340376896979329,26.680753793958658,57.173043844197124,193.62271545602812,128,75442.05,135777.24,CRITICAL_OVERSTOCK,4,Excess stock (369 units = 194 days supply); stale restock (128 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST14,SKU04654,144,33,13,2025-08-19T00:00:00.000,0.1,GoldenHarvest Women's Wear 1kg,Apparel & Footwear,Women's Wear,GoldenHarvest,2988.03,1667.19,Sialkot Supermarket #14,Sialkot,Supermarket,0.7000000000000001,1.4000000000000001,3.0,1440.0,134,240075.36000000002,430276.32,CRITICAL_OVERSTOCK,4,Excess stock (144 units = 1440 days supply); stale restock (134 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST04,SKU01751,0,61,13,2025-09-05T00:00:00.000,1.898749285165154,SmartBuy Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,SmartBuy,459.81,304.45,Multan Supermarket #04,Multan,Supermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,117,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST26,SKU04250,126,35,12,2025-07-26T00:00:00.000,0.1,PureLife OTC Medicine 1kg,Health & Wellness,OTC Medicine,PureLife,1351.22,1040.59,Lahore Convenience Store #26,Lahore,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1260.0,158,131114.34,170253.72,CRITICAL_OVERSTOCK,4,Excess stock (126 units = 1260 days supply); stale restock (158 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST12,SKU04315,0,55,14,2025-10-07T00:00:00.000,1.9041002257176938,HealthFirst Laundry Small,Home Care,Laundry,HealthFirst,497.47,322.69,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.328701580023857,26.657403160047714,57.12300677153081,0.0,85,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST05,SKU00929,0,80,38,2025-09-17T00:00:00.000,1.898749285165154,TrueTaste Surface Cleaners 1kg,Home Care,Surface Cleaners,TrueTaste,158.05,125.47,Karachi Supermarket #05,Karachi,Supermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,105,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
